time_elapsed,num_cars,avg_speed,avg_density,lane_distribution,avg_num_cars_per_lane,happiness_factor,avg_time_to_exit
58,98,2.479591836734694,0.98,[24, 16, 12, 19, 27],19.6,5.8061224489795915,35.16535433070866
59,101,2.514851485148515,1.01,[24, 17, 13, 20, 27],20.2,5.871287128712871,35.485074626865675
60,101,2.5445544554455446,1.01,[24, 17, 12, 21, 27],20.2,5.841584158415841,36.02758620689655
61,102,2.627450980392157,1.02,[24, 17, 13, 21, 27],20.4,5.882352941176471,36.44516129032258
62,100,2.49,1.0,[24, 16, 12, 21, 27],20.0,5.74,36.89156626506024
63,102,2.4705882352941178,1.02,[24, 17, 13, 21, 27],20.4,5.735294117647059,37.324022346368714
64,100,2.4,1.0,[24, 16, 12, 21, 27],20.0,5.71,37.78010471204188
65,97,2.443298969072165,0.97,[23, 16, 12, 20, 26],19.4,5.577319587628866,38.09
66,100,2.47,1.0,[24, 16, 13, 21, 26],20.0,5.59,38.38755980861244
67,101,2.5247524752475248,1.01,[25, 16, 13, 20, 27],20.2,5.544554455445544,38.67579908675799
68,100,2.47,1.0,[24, 15, 14, 20, 27],20.0,5.47,38.89519650655022
69,102,2.5294117647058822,1.02,[23, 16, 15, 20, 28],20.4,5.382352941176471,39.063025210084035
70,102,2.3333333333333335,1.02,[23, 16, 15, 20, 28],20.4,5.205882352941177,39.270161290322584
71,104,2.3173076923076925,1.04,[23, 17, 16, 19, 29],20.8,5.1826923076923075,39.47286821705426
72,103,2.29126213592233,1.03,[22, 17, 17, 18, 29],20.6,4.990291262135922,39.6455223880597
73,102,2.284313725490196,1.02,[21, 17, 18, 18, 28],20.4,4.882352941176471,39.79061371841155
74,101,2.257425742574257,1.01,[21, 16, 18, 17, 29],20.2,4.98019801980198,39.90243902439025
75,100,2.24,1.0,[21, 15, 18, 17, 29],20.0,4.93,39.976351351351354
76,101,2.237623762376238,1.01,[22, 16, 18, 16, 29],20.2,4.9504950495049505,40.088235294117645
77,101,2.297029702970297,1.01,[22, 15, 19, 17, 28],20.2,4.9504950495049505,40.14920634920635
78,103,2.3009708737864076,1.03,[23, 16, 20, 16, 28],20.6,4.932038834951456,40.1840490797546
79,103,2.3398058252427183,1.03,[22, 16, 21, 17, 27],20.6,4.961165048543689,40.21791044776119
80,104,2.3365384615384617,1.04,[23, 15, 22, 16, 28],20.8,4.951923076923077,40.26300578034682
81,104,2.2211538461538463,1.04,[22, 16, 22, 16, 28],20.8,4.894230769230769,40.27323943661972
82,104,2.2115384615384617,1.04,[22, 16, 22, 15, 29],20.8,4.778846153846154,40.3133514986376
83,106,2.311320754716981,1.06,[23, 17, 23, 15, 28],21.2,4.764150943396227,40.34126984126984
84,107,2.2616822429906542,1.07,[22, 17, 24, 16, 28],21.4,4.700934579439252,40.3974358974359
85,106,2.2735849056603774,1.06,[22, 17, 24, 16, 27],21.2,4.679245283018868,40.45
86,107,2.1869158878504673,1.07,[22, 17, 24, 16, 28],21.4,4.5327102803738315,40.55690072639225
87,104,2.1826923076923075,1.04,[21, 16, 24, 15, 28],20.8,4.403846153846154,40.6241134751773
88,105,2.1904761904761907,1.05,[21, 16, 24, 15, 29],21.0,4.428571428571429,40.714285714285715
89,105,2.257142857142857,1.05,[21, 17, 24, 15, 28],21.0,4.371428571428571,40.76905829596413
90,106,2.311320754716981,1.06,[21, 18, 24, 14, 29],21.2,4.367924528301887,40.84095860566449
91,105,2.238095238095238,1.05,[21, 18, 24, 14, 28],21.0,4.371428571428571,40.88297872340426
92,106,2.2169811320754715,1.06,[21, 19, 24, 14, 28],21.2,4.339622641509434,40.93333333333333
93,106,2.2169811320754715,1.06,[22, 19, 24, 13, 28],21.2,4.19811320754717,41.04897959183673
94,107,2.2149532710280373,1.07,[22, 19, 24, 13, 29],21.4,4.196261682242991,41.153692614770456
95,107,2.1869158878504673,1.07,[23, 19, 23, 13, 29],21.4,4.08411214953271,41.24313725490196
96,109,2.2018348623853212,1.09,[23, 20, 23, 14, 29],21.8,4.08256880733945,41.34740882917466
97,111,2.171171171171171,1.11,[23, 20, 23, 15, 30],22.2,3.972972972972973,41.454887218045116
98,111,2.234234234234234,1.11,[22, 21, 23, 15, 30],22.2,4.1891891891891895,41.51476014760148
99,110,2.1363636363636362,1.1,[22, 21, 23, 14, 30],22.0,4.027272727272727,41.5535390199637
100,111,2.126126126126126,1.11,[22, 21, 23, 15, 30],22.2,3.891891891891892,41.60427807486631
101,112,2.25,1.12,[22, 22, 23, 16, 29],22.4,3.9464285714285716,41.62872154115587
102,113,2.150442477876106,1.13,[22, 22, 24, 15, 30],22.6,3.8672566371681416,41.66323024054983
103,113,2.150442477876106,1.13,[21, 22, 25, 15, 30],22.6,3.7876106194690267,41.676222596964585
104,113,2.15929203539823,1.13,[21, 22, 25, 14, 31],22.6,3.7079646017699117,41.700331125827816
